"ID";"Titel";"Transportunternehmen";"Kurze Meldung";"Lange Meldung";"Erweiterte Meldung";"Endmeldung";"Start Ereigniszeitpunkt";"Ende Ereigniszeitpunkt";"Dauer [min]";"Zeitpunkt Meldung beendet";"Start Publikationszeitpunkt";"Ende Publikationszeitpunkt";"Typ";"Klassifizierung";"Template";"Medien";"Linien";"Haltestelle"
"6044f70efcfa1d1d7024d94e";"Linie 6: Kursausfall";"Städtische Verkehrsbetriebe Bern";"Auf der Linie 6 fällt infolge einer Fahrzeugpanne der Kurs um 16:55 Uhr ab Bern Bahnhof Richtung Fischermätteli aus. Die nächste Abfahrt erfolgt um 17:10 Uhr.
Eine alternative Fahrverbindung Richtung Fischermätteli besteht ab Bern, Bahnhof mit der Buslinie 17 ab der Kante M.";"Auf der Linie 6 fällt infolge einer Fahrzeugpanne der Kurs um 16:55 Uhr ab Bern Bahnhof Richtung Fischermätteli aus. Die nächste Abfahrt erfolgt um 17:10 Uhr.
Eine alternative Fahrverbindung Richtung Fischermätteli besteht ab Bern, Bahnhof mit der Buslinie 17 ab der Kante M.";"Auf der Linie 6 fällt infolge einer Fahrzeugpanne der Kurs um 16:55 Uhr ab Bern Bahnhof Richtung Fischermätteli aus. Die nächste Abfahrt erfolgt um 17:10 Uhr.
Eine alternative Fahrverbindung Richtung Fischermätteli besteht ab Bern, Bahnhof mit der Buslinie 17 ab der Kante M.";"Die Linie 6 fährt wieder nach Fahrplan. ";"07-03-2021 16:53:00";"07-03-2021 17:05:44";;"07-03-2021 17:05:44";"07-03-2021 16:53:00";"07-03-2021 17:05:44";"ungeplant";"incident.severity.INCIDENT";"Kurs: Kursausfall";"MEZI, ONLINE, MONITOR, OEVPLUSCH, INFOPOINT, GTFS, EPAPER, TWITTER";"6";
"6044f95fe1060b1f981cabb8";"Linie 6: Kursausfall";"Städtische Verkehrsbetriebe Bern";"Auf der Linie 6 fällt infolge einer Fahrzeugpanne der Kurs um 17:11 Uhr ab Fischermätteli Richtung Bern, Bahnhof aus. Die nächste Abfahrt erfolgt um 17:26 Uhr.   
Eine alternative Fahrverbindung Richtung Bern, Bahnhof besteht mit der Buslinie 17 an der Haltestelle Fischermätteli in der Könizstrasse.";"Auf der Linie 6 fällt infolge einer Fahrzeugpanne der Kurs um 17:11 Uhr ab Fischermätteli Richtung Bern, Bahnhof aus. Die nächste Abfahrt erfolgt um 17:26 Uhr.   
Eine alternative Fahrverbindung Richtung Bern, Bahnhof besteht mit der Buslinie 17 an der Haltestelle Fischermätteli in der Könizstrasse.";"Auf der Linie 6 fällt infolge einer Fahrzeugpanne der Kurs um 17:11 Uhr ab Fischermätteli Richtung Bern, Bahnhof aus. Die nächste Abfahrt erfolgt um 17:26 Uhr.   
Eine alternative Fahrverbindung Richtung Bern, Bahnhof besteht mit der Buslinie 17 an der Haltestelle Fischermätteli in der Könizstrasse.";"Die Linie 6 fährt wieder nach Fahrplan. ";"07-03-2021 17:02:00";"07-03-2021 17:46:48";;"07-03-2021 17:46:48";"07-03-2021 17:02:00";"07-03-2021 17:46:48";"ungeplant";"incident.severity.INCIDENT";"Kurs: Kursausfall";"MEZI, ONLINE, MONITOR, OEVPLUSCH, INFOPOINT, GTFS, EPAPER, TWITTER";"6";
"60451784fcfa1d1d7024d94f";"Störung auf dem ganzen Netz";"Städtische Verkehrsbetriebe Bern";"07.03.2021, 19.15 Uhr: Infolge einer Kundgebung ist auf dem ganzen Netz mit Verspätungen und Kursausfällen zu rechnen. Dauer: unbestimmt. Wir bitten um Verständnis.";"07.03.2021, 19.15 Uhr: Infolge einer Kundgebung ist auf dem ganzen Netz mit Verspätungen und Kursausfällen zu rechnen. Dauer: unbestimmt. Wir bitten um Verständnis.";"07.03.2021, 19.15 Uhr: Infolge einer Kundgebung ist auf dem ganzen Netz mit Verspätungen und Kursausfällen zu rechnen. Dauer: unbestimmt. Wir bitten um Verständnis.";"Der fahrplanmässige Betrieb ist wieder sichergestellt. ";"07-03-2021 19:11:00";"07-03-2021 20:33:43";;"07-03-2021 20:33:43";"07-03-2021 19:11:00";"07-03-2021 20:33:43";"ungeplant";"incident.severity.INCIDENT";"Ganzes Netz: Störung ";"MEZI, ONLINE, BETRIEB, OEVPLUSCH, GTFS, EPAPER, FGIBILDSCHIRM";;
"604615dafcfa1d1d7024d950";"Linie 166: Kursausfall";"Städtische Verkehrsbetriebe Bern";"Auf der Linie 166 fällt infolge einer Betriebsstörung der Kurs um 13:17 Uhr ab Kirchdorf BE, Post Richtung Wichtrach, Dorfplatz aus.";"Auf der Linie 166 fällt infolge einer Betriebsstörung der Kurs um 13:17 Uhr ab Kirchdorf BE, Post Richtung Wichtrach, Dorfplatz aus.";"Auf der Linie 166 fällt infolge einer Betriebsstörung der Kurs um 13:17 Uhr ab Kirchdorf BE, Post Richtung Wichtrach, Dorfplatz aus.";"Die Linie 166 fährt wieder nach Fahrplan. ";"08-03-2021 13:17:00";"08-03-2021 14:39:34";;"08-03-2021 14:39:34";"08-03-2021 13:17:00";"08-03-2021 14:39:34";"ungeplant";"incident.severity.INCIDENT";"Kurs: Kursausfall";"MEZI, ONLINE, MONITOR, OEVPLUSCH, INFOPOINT, GTFS, EPAPER, TWITTER";"166";
"604616b3fcfa1d1d7024d951";"Linie 166: Kursausfall";"Städtische Verkehrsbetriebe Bern";"Auf der Linie 166 fällt infolge einer Betriebsstörung der Kurs um 13:32 Uhr ab Wichtrach, Dorfplatz Richtung Kirchdorf BE, Post aus. Alternativ benutzen Sie die Linie 165.";"Auf der Linie 166 fällt infolge einer Betriebsstörung der Kurs um 13:32 Uhr ab Wichtrach, Dorfplatz Richtung Kirchdorf BE, Post aus. Alternativ benutzen Sie die Linie 165.";"Auf der Linie 166 fällt infolge einer Betriebsstörung der Kurs um 13:32 Uhr ab Wichtrach, Dorfplatz Richtung Kirchdorf BE, Post aus. Alternativ benutzen Sie die Linie 165.";"Die Linie 166 fährt wieder nach Fahrplan. ";"08-03-2021 13:20:00";"08-03-2021 14:39:29";;"08-03-2021 14:39:29";"08-03-2021 13:20:00";"08-03-2021 14:39:29";"ungeplant";"incident.severity.INCIDENT";"Kurs: Kursausfall";"MEZI, ONLINE, MONITOR, OEVPLUSCH, INFOPOINT, GTFS, EPAPER, TWITTER";"166";
"6046fc19e1060b1f981cabba";"Linie 6: Kursausfall";"Städtische Verkehrsbetriebe Bern";"Auf der Linie 6 fällt infolge einer Betriebsstörung der Kurs um 05:41 Uhr ab Bern Bahnhof Richtung Fischermätteli aus. Die nächste Abfahrt erfolgt um 05:50 Uhr.    ";"Auf der Linie 6 fällt infolge einer Betriebsstörung der Kurs um 05:41 Uhr ab Bern Bahnhof Richtung Fischermätteli aus. Die nächste Abfahrt erfolgt um 05:50 Uhr.    ";"Auf der Linie 6 fällt infolge einer Betriebsstörung der Kurs um 05:41 Uhr ab Bern Bahnhof Richtung Fischermätteli aus. Die nächste Abfahrt erfolgt um 05:50 Uhr.    ";"Die Linie 6 fährt wieder nach Fahrplan. ";"09-03-2021 05:39:00";"09-03-2021 06:13:42";;"09-03-2021 06:13:42";"09-03-2021 05:39:00";"09-03-2021 06:13:42";"ungeplant";"incident.severity.INCIDENT";"Kurs: Kursausfall";"MEZI, ONLINE, MONITOR, OEVPLUSCH, INFOPOINT, GTFS, EPAPER, TWITTER";"6";
"60471bc4fcfa1d1d7024d952";"Linien 6, 7, 8 und 9: Verspätungen und unregelmässiger Betrieb";"Städtische Verkehrsbetriebe Bern";"09.03.2021, 07:53 Uhr: Auf den Linien 6, 7, 8 und 9 ist infolge eines Verkehrsunfalls mit Verspätungen und unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"09.03.2021, 07:53 Uhr: Auf den Linien 6, 7, 8 und 9 ist infolge eines Verkehrsunfalls mit Verspätungen und unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"09.03.2021, 07:53 Uhr: Auf den Linien 6, 7, 8 und 9 ist infolge eines Verkehrsunfalls mit Verspätungen und unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"Die Linien 6 und 9 fahren wieder nach Fahrplan. ";"09-03-2021 07:54:00";"09-03-2021 08:39:56";;"09-03-2021 08:39:56";"09-03-2021 07:54:00";"09-03-2021 08:39:56";"ungeplant";"incident.severity.INCIDENT";"Linie: Verspätung und unregelmässiger Betrieb";"MEZI, MONITOR, OEVPLUSCH, INFOPOINT, GTFS, EPAPER, TWITTER, FGIBILDSCHIRM";"6";
"60471bc4fcfa1d1d7024d952";"Linien 6, 7, 8 und 9: Verspätungen und unregelmässiger Betrieb";"Städtische Verkehrsbetriebe Bern";"09.03.2021, 07:53 Uhr: Auf den Linien 6, 7, 8 und 9 ist infolge eines Verkehrsunfalls mit Verspätungen und unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"09.03.2021, 07:53 Uhr: Auf den Linien 6, 7, 8 und 9 ist infolge eines Verkehrsunfalls mit Verspätungen und unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"09.03.2021, 07:53 Uhr: Auf den Linien 6, 7, 8 und 9 ist infolge eines Verkehrsunfalls mit Verspätungen und unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"Die Linien 6 und 9 fahren wieder nach Fahrplan. ";"09-03-2021 07:54:00";"09-03-2021 08:39:56";;"09-03-2021 08:39:56";"09-03-2021 07:54:00";"09-03-2021 08:39:56";"ungeplant";"incident.severity.INCIDENT";"Linie: Verspätung und unregelmässiger Betrieb";"MEZI, MONITOR, OEVPLUSCH, INFOPOINT, GTFS, EPAPER, TWITTER, FGIBILDSCHIRM";"9";
"60471bc4fcfa1d1d7024d952";"Linien 6, 7, 8 und 9: Verspätungen und unregelmässiger Betrieb";"Städtische Verkehrsbetriebe Bern";"09.03.2021, 07:53 Uhr: Auf den Linien 6, 7, 8 und 9 ist infolge eines Verkehrsunfalls mit Verspätungen und unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"09.03.2021, 07:53 Uhr: Auf den Linien 6, 7, 8 und 9 ist infolge eines Verkehrsunfalls mit Verspätungen und unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"09.03.2021, 07:53 Uhr: Auf den Linien 6, 7, 8 und 9 ist infolge eines Verkehrsunfalls mit Verspätungen und unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"Die Linien 6 und 9 fahren wieder nach Fahrplan. ";"09-03-2021 07:54:00";"09-03-2021 08:39:56";;"09-03-2021 08:39:56";"09-03-2021 07:54:00";"09-03-2021 08:39:56";"ungeplant";"incident.severity.INCIDENT";"Linie: Verspätung und unregelmässiger Betrieb";"MEZI, MONITOR, OEVPLUSCH, INFOPOINT, GTFS, EPAPER, TWITTER, FGIBILDSCHIRM";"7";
"60471bc4fcfa1d1d7024d952";"Linien 6, 7, 8 und 9: Verspätungen und unregelmässiger Betrieb";"Städtische Verkehrsbetriebe Bern";"09.03.2021, 07:53 Uhr: Auf den Linien 6, 7, 8 und 9 ist infolge eines Verkehrsunfalls mit Verspätungen und unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"09.03.2021, 07:53 Uhr: Auf den Linien 6, 7, 8 und 9 ist infolge eines Verkehrsunfalls mit Verspätungen und unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"09.03.2021, 07:53 Uhr: Auf den Linien 6, 7, 8 und 9 ist infolge eines Verkehrsunfalls mit Verspätungen und unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"Die Linien 6 und 9 fahren wieder nach Fahrplan. ";"09-03-2021 07:54:00";"09-03-2021 08:39:56";;"09-03-2021 08:39:56";"09-03-2021 07:54:00";"09-03-2021 08:39:56";"ungeplant";"incident.severity.INCIDENT";"Linie: Verspätung und unregelmässiger Betrieb";"MEZI, MONITOR, OEVPLUSCH, INFOPOINT, GTFS, EPAPER, TWITTER, FGIBILDSCHIRM";"8";
"60471fa4e1060b1f981cabbb";"Linien 7 und 8: Ausfall einer Teilstrecke";"Städtische Verkehrsbetriebe Bern";"09.03.2021, 08:10 Uhr: Auf den Linien 7 und 8 ist infolge eines Verkehrsunfalls die Strecke zwischen Bern Bahnhof und Europaplatz Bahnhof unterbrochen. Alternativ benutzen Sie ab Loryplatz die Linie 17. Zwischen Brünnen/Bümpliz und Bern Bahnhof benutzen Sie die S-Bahn. Es wird ein Tramersatz aufgeboten. Dauer: unbestimmt.";"09.03.2021, 08:10 Uhr: Auf den Linien 7 und 8 ist infolge eines Verkehrsunfalls die Strecke zwischen Bern Bahnhof und Europaplatz Bahnhof unterbrochen. Alternativ benutzen Sie ab Loryplatz die Linie 17. Zwischen Brünnen/Bümpliz und Bern Bahnhof benutzen Sie die S-Bahn. Es wird ein Tramersatz aufgeboten. Dauer: unbestimmt.";"09.03.2021, 08:10 Uhr: Auf den Linien 7 und 8 ist infolge eines Verkehrsunfalls die Strecke zwischen Bern Bahnhof und Europaplatz Bahnhof unterbrochen. Alternativ benutzen Sie ab Loryplatz die Linie 17. Zwischen Brünnen/Bümpliz und Bern Bahnhof benutzen Sie die S-Bahn. Es wird ein Tramersatz aufgeboten. Dauer: unbestimmt.";"Die Linien 7 und 8 fahren wieder nach Fahrplan. ";"09-03-2021 08:11:00";"09-03-2021 08:58:51";;"09-03-2021 08:58:51";"09-03-2021 08:11:00";"09-03-2021 08:58:51";"ungeplant";"incident.severity.INCIDENT";"Teilstrecke: Ausfall";"MEZI, BETRIEB, MONITOR, OEVPLUSCH, INFOPOINT, GTFS, EPAPER, TWITTER";"7";
"60471fa4e1060b1f981cabbb";"Linien 7 und 8: Ausfall einer Teilstrecke";"Städtische Verkehrsbetriebe Bern";"09.03.2021, 08:10 Uhr: Auf den Linien 7 und 8 ist infolge eines Verkehrsunfalls die Strecke zwischen Bern Bahnhof und Europaplatz Bahnhof unterbrochen. Alternativ benutzen Sie ab Loryplatz die Linie 17. Zwischen Brünnen/Bümpliz und Bern Bahnhof benutzen Sie die S-Bahn. Es wird ein Tramersatz aufgeboten. Dauer: unbestimmt.";"09.03.2021, 08:10 Uhr: Auf den Linien 7 und 8 ist infolge eines Verkehrsunfalls die Strecke zwischen Bern Bahnhof und Europaplatz Bahnhof unterbrochen. Alternativ benutzen Sie ab Loryplatz die Linie 17. Zwischen Brünnen/Bümpliz und Bern Bahnhof benutzen Sie die S-Bahn. Es wird ein Tramersatz aufgeboten. Dauer: unbestimmt.";"09.03.2021, 08:10 Uhr: Auf den Linien 7 und 8 ist infolge eines Verkehrsunfalls die Strecke zwischen Bern Bahnhof und Europaplatz Bahnhof unterbrochen. Alternativ benutzen Sie ab Loryplatz die Linie 17. Zwischen Brünnen/Bümpliz und Bern Bahnhof benutzen Sie die S-Bahn. Es wird ein Tramersatz aufgeboten. Dauer: unbestimmt.";"Die Linien 7 und 8 fahren wieder nach Fahrplan. ";"09-03-2021 08:11:00";"09-03-2021 08:58:51";;"09-03-2021 08:58:51";"09-03-2021 08:11:00";"09-03-2021 08:58:51";"ungeplant";"incident.severity.INCIDENT";"Teilstrecke: Ausfall";"MEZI, BETRIEB, MONITOR, OEVPLUSCH, INFOPOINT, GTFS, EPAPER, TWITTER";"8";
"60472282fcfa1d1d7024d953";"Linien 7 und 8: Ausfall einer Teilstrecke";"Städtische Verkehrsbetriebe Bern";"09.03.2021, 08:23 Uhr: Auf den Linien 7 und 8 ist infolge eines Verkehrsunfalls die Strecke zwischen Bern Bahnhof und Europaplatz Bahnhof unterbrochen. Alternativ benutzen Sie ab Loryplatz die Linie 17. Zwischen Brünnen/Bümpliz und Bern Bahnhof benutzen Sie die S-Bahn. Es wird ein Tramersatz aufgeboten. Dauer: unbestimmt.";"09.03.2021, 08:23 Uhr: Auf den Linien 7 und 8 ist infolge eines Verkehrsunfalls die Strecke zwischen Bern Bahnhof und Europaplatz Bahnhof unterbrochen. Alternativ benutzen Sie ab Loryplatz die Linie 17. Zwischen Brünnen/Bümpliz und Bern Bahnhof benutzen Sie die S-Bahn. Es wird ein Tramersatz aufgeboten. Dauer: unbestimmt.";"09.03.2021, 08:23 Uhr: Auf den Linien 7 und 8 ist infolge eines Verkehrsunfalls die Strecke zwischen Bern Bahnhof und Europaplatz Bahnhof unterbrochen. Alternativ benutzen Sie ab Loryplatz die Linie 17. Zwischen Brünnen/Bümpliz und Bern Bahnhof benutzen Sie die S-Bahn. Es wird ein Tramersatz aufgeboten. Dauer: unbestimmt.";"Linien 7 und 8: Die Strecke zwischen Bern, Bahnhof und Europaplatz Bahnhof wird wieder bedient.";"09-03-2021 08:23:00";"09-03-2021 08:55:49";;"09-03-2021 08:55:49";"09-03-2021 08:23:00";"09-03-2021 08:55:49";"ungeplant";"incident.severity.INCIDENT";"Teilstrecke: Ausfall";"TWITTER";"7";
"60472282fcfa1d1d7024d953";"Linien 7 und 8: Ausfall einer Teilstrecke";"Städtische Verkehrsbetriebe Bern";"09.03.2021, 08:23 Uhr: Auf den Linien 7 und 8 ist infolge eines Verkehrsunfalls die Strecke zwischen Bern Bahnhof und Europaplatz Bahnhof unterbrochen. Alternativ benutzen Sie ab Loryplatz die Linie 17. Zwischen Brünnen/Bümpliz und Bern Bahnhof benutzen Sie die S-Bahn. Es wird ein Tramersatz aufgeboten. Dauer: unbestimmt.";"09.03.2021, 08:23 Uhr: Auf den Linien 7 und 8 ist infolge eines Verkehrsunfalls die Strecke zwischen Bern Bahnhof und Europaplatz Bahnhof unterbrochen. Alternativ benutzen Sie ab Loryplatz die Linie 17. Zwischen Brünnen/Bümpliz und Bern Bahnhof benutzen Sie die S-Bahn. Es wird ein Tramersatz aufgeboten. Dauer: unbestimmt.";"09.03.2021, 08:23 Uhr: Auf den Linien 7 und 8 ist infolge eines Verkehrsunfalls die Strecke zwischen Bern Bahnhof und Europaplatz Bahnhof unterbrochen. Alternativ benutzen Sie ab Loryplatz die Linie 17. Zwischen Brünnen/Bümpliz und Bern Bahnhof benutzen Sie die S-Bahn. Es wird ein Tramersatz aufgeboten. Dauer: unbestimmt.";"Linien 7 und 8: Die Strecke zwischen Bern, Bahnhof und Europaplatz Bahnhof wird wieder bedient.";"09-03-2021 08:23:00";"09-03-2021 08:55:49";;"09-03-2021 08:55:49";"09-03-2021 08:23:00";"09-03-2021 08:55:49";"ungeplant";"incident.severity.INCIDENT";"Teilstrecke: Ausfall";"TWITTER";"8";
"6047264de1060b1f981cabbc";"Linien 6, 7, 8 und 9: Verspätungen und unregelmässiger Betrieb";"Städtische Verkehrsbetriebe Bern";"09.03.2021, 07:54 Uhr: Auf den Linien 7 und 8 ist infolge eines Verkehrsunfalls mit Verspätungen und unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"09.03.2021, 07:54 Uhr: Auf den Linien 7 und 8 ist infolge eines Verkehrsunfalls mit Verspätungen und unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"09.03.2021, 07:54 Uhr: Auf den Linien 7 und 8 ist infolge eines Verkehrsunfalls mit Verspätungen und unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"Die Linie 7 fährt wieder nach Fahrplan. ";"09-03-2021 07:54:00";"09-03-2021 11:39:37";;"09-03-2021 11:39:37";"09-03-2021 07:54:00";"09-03-2021 11:39:37";"ungeplant";"incident.severity.INCIDENT";"Linie: Verspätung und unregelmässiger Betrieb";"MEZI, MONITOR, OEVPLUSCH, INFOPOINT, GTFS, EPAPER, TWITTER, FGIBILDSCHIRM, BETRIEB";"7";
"6047264de1060b1f981cabbc";"Linien 6, 7, 8 und 9: Verspätungen und unregelmässiger Betrieb";"Städtische Verkehrsbetriebe Bern";"09.03.2021, 07:54 Uhr: Auf den Linien 7 und 8 ist infolge eines Verkehrsunfalls mit Verspätungen und unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"09.03.2021, 07:54 Uhr: Auf den Linien 7 und 8 ist infolge eines Verkehrsunfalls mit Verspätungen und unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"09.03.2021, 07:54 Uhr: Auf den Linien 7 und 8 ist infolge eines Verkehrsunfalls mit Verspätungen und unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"Die Linie 7 fährt wieder nach Fahrplan. ";"09-03-2021 07:54:00";"09-03-2021 11:39:37";;"09-03-2021 11:39:37";"09-03-2021 07:54:00";"09-03-2021 11:39:37";"ungeplant";"incident.severity.INCIDENT";"Linie: Verspätung und unregelmässiger Betrieb";"MEZI, MONITOR, OEVPLUSCH, INFOPOINT, GTFS, EPAPER, TWITTER, FGIBILDSCHIRM, BETRIEB";"8";
"60472d41e1060b1f981cabbd";"Linie 6: Verspätungen und unregelmässiger Betrieb";"Städtische Verkehrsbetriebe Bern";"09.03.2021, 09:09 Uhr: Auf der Linie 6 ist infolge einer Betriebsstörung mit Verspätungen und unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"09.03.2021, 09:09 Uhr: Auf der Linie 6 ist infolge einer Betriebsstörung mit Verspätungen und unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"09.03.2021, 09:09 Uhr: Auf der Linie 6 ist infolge einer Betriebsstörung mit Verspätungen und unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"Die Linie 6 fährt wieder nach Fahrplan. ";"09-03-2021 09:09:00";"09-03-2021 11:04:06";;"09-03-2021 11:04:06";"09-03-2021 09:09:00";"09-03-2021 11:04:06";"ungeplant";"incident.severity.INCIDENT";"Linie: Verspätung und unregelmässiger Betrieb";"MEZI, BETRIEB, MONITOR, OEVPLUSCH, INFOPOINT, GTFS, EPAPER, TWITTER";"6";
"60475069e1060b1f981cabbe";"Linien 7 und 8: Verspätungen und unregelmässiger Betrieb";"Städtische Verkehrsbetriebe Bern";"09.03.2021, 07:54 Uhr: Auf der Linie 8 ist infolge eines Verkehrsunfalls mit Verspätungen und unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"09.03.2021, 07:54 Uhr: Auf der Linie 8 ist infolge eines Verkehrsunfalls mit Verspätungen und unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"09.03.2021, 07:54 Uhr: Auf der Linie 8 ist infolge eines Verkehrsunfalls mit Verspätungen und unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"Die Linie 8 fährt wieder nach Fahrplan. ";"09-03-2021 07:54:00";"09-03-2021 12:26:42";;"09-03-2021 12:26:42";"09-03-2021 07:54:00";"09-03-2021 12:26:42";"ungeplant";"incident.severity.INCIDENT";"Linie: Verspätung und unregelmässiger Betrieb";"MEZI, MONITOR, OEVPLUSCH, INFOPOINT, GTFS, EPAPER, TWITTER, FGIBILDSCHIRM, BETRIEB";"8";
"60476b42e1060b1f981cabbf";"Linien 3, 6, 7 und 8: Verspätungen und unregelmässiger Betrieb";"Städtische Verkehrsbetriebe Bern";"09.03.2021, 13:32 Uhr: Auf den Linien 3, 6, 7 und 8 ist infolge einer Betriebsstörung mit Verspätungen und unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"09.03.2021, 13:32 Uhr: Auf den Linien 3, 6, 7 und 8 ist infolge einer Betriebsstörung mit Verspätungen und unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"09.03.2021, 13:32 Uhr: Auf den Linien 3, 6, 7 und 8 ist infolge einer Betriebsstörung mit Verspätungen und unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"Die Linie 3 fährt wieder nach Fahrplan. ";"09-03-2021 13:33:00";"09-03-2021 13:50:27";;"09-03-2021 13:50:27";"09-03-2021 13:33:00";"09-03-2021 13:50:27";"ungeplant";"incident.severity.INCIDENT";"Linie: Verspätung und unregelmässiger Betrieb";"MEZI, BETRIEB, MONITOR, OEVPLUSCH, INFOPOINT, GTFS, EPAPER, TWITTER";"3";
"60476b42e1060b1f981cabbf";"Linien 3, 6, 7 und 8: Verspätungen und unregelmässiger Betrieb";"Städtische Verkehrsbetriebe Bern";"09.03.2021, 13:32 Uhr: Auf den Linien 3, 6, 7 und 8 ist infolge einer Betriebsstörung mit Verspätungen und unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"09.03.2021, 13:32 Uhr: Auf den Linien 3, 6, 7 und 8 ist infolge einer Betriebsstörung mit Verspätungen und unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"09.03.2021, 13:32 Uhr: Auf den Linien 3, 6, 7 und 8 ist infolge einer Betriebsstörung mit Verspätungen und unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"Die Linie 3 fährt wieder nach Fahrplan. ";"09-03-2021 13:33:00";"09-03-2021 13:50:27";;"09-03-2021 13:50:27";"09-03-2021 13:33:00";"09-03-2021 13:50:27";"ungeplant";"incident.severity.INCIDENT";"Linie: Verspätung und unregelmässiger Betrieb";"MEZI, BETRIEB, MONITOR, OEVPLUSCH, INFOPOINT, GTFS, EPAPER, TWITTER";"6";
"60476b42e1060b1f981cabbf";"Linien 3, 6, 7 und 8: Verspätungen und unregelmässiger Betrieb";"Städtische Verkehrsbetriebe Bern";"09.03.2021, 13:32 Uhr: Auf den Linien 3, 6, 7 und 8 ist infolge einer Betriebsstörung mit Verspätungen und unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"09.03.2021, 13:32 Uhr: Auf den Linien 3, 6, 7 und 8 ist infolge einer Betriebsstörung mit Verspätungen und unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"09.03.2021, 13:32 Uhr: Auf den Linien 3, 6, 7 und 8 ist infolge einer Betriebsstörung mit Verspätungen und unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"Die Linie 3 fährt wieder nach Fahrplan. ";"09-03-2021 13:33:00";"09-03-2021 13:50:27";;"09-03-2021 13:50:27";"09-03-2021 13:33:00";"09-03-2021 13:50:27";"ungeplant";"incident.severity.INCIDENT";"Linie: Verspätung und unregelmässiger Betrieb";"MEZI, BETRIEB, MONITOR, OEVPLUSCH, INFOPOINT, GTFS, EPAPER, TWITTER";"7";
